siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,gapFilling,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036A,2020,28.7788416198593,0.0,0.0,0.0,-1.1158901787715338,0.0,0.0,0.0,0.0,10.5,,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036A,2021,28.7788416198593,0.0,0.0,0.0,-1.1158901787715338,0.0,0.0,0.0,0.0,10.5,,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036A,2022,28.1029546800135,0.0,0.0,-0.6758869398457996,-1.1158901787715338,0.0,0.0,0.0,0.0,10.4,,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00036A,2023,29.13078992630716,0.0,0.0,1.0278352462936589,-1.1158901787715338,0.0,0.0,0.0,0.0,10.5,,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,8.4,166.8
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00039,2015,106.10397625723954,0.0,0.0,,-7.073598417149303,,0.0,,0.0,17.7,,,False,FILLED,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,7.1,131.5
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00039,2016,0.0,0.0,0.0,-106.10397625723954,-7.073598417149303,0.0,0.0,0.0,0.0,17.7,5.4,Standing dead,True,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,7.1,131.5
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00039,2017,0.0,0.0,0.0,0.0,-7.073598417149303,0.0,0.0,0.0,0.0,17.8,6.8,Standing dead,True,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,7.1,131.5
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00039,2018,0.0,0.0,0.0,0.0,-7.073598417149303,0.0,0.0,0.0,0.0,17.8,6.0,Standing dead,True,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,7.1,131.5
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00039,2019,0.0,0.0,0.0,0.0,-7.073598417149303,0.0,0.0,0.0,0.0,17.8,6.0,Standing dead,True,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,7.1,131.5
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00039,2020,0.0,0.0,0.0,0.0,-7.073598417149303,0.0,0.0,0.0,0.0,17.7,6.2,Standing dead,True,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,7.1,131.5
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00039,2021,0.0,0.0,0.0,0.0,-7.073598417149303,0.0,0.0,0.0,0.0,17.7,6.3,Standing dead,True,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,7.1,131.5
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00039,2022,0.0,0.0,0.0,0.0,-7.073598417149303,0.0,0.0,0.0,0.0,17.7,7.2,Standing dead,True,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,7.1,131.5
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00039,2023,0.0,0.0,0.0,0.0,-7.073598417149303,0.0,0.0,0.0,0.0,17.8,7.3,Standing dead,True,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,7.1,131.5
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00042,2015,65.83521236364186,0.0,0.0,,-15.276591360863593,,0.0,,0.0,14.8,,,False,FILLED,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,10.6,148.7
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00042,2016,134.997165780889,0.0,0.0,69.16195341724713,-15.276591360863593,0.0,0.0,0.0,0.0,14.8,7.2,Standing dead,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,10.6,148.7
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00042,2017,124.1315674272906,0.0,0.0,-10.865598353598386,-15.276591360863593,0.0,0.0,0.0,0.0,14.7,7.3,Live,False,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,10.6,148.7
GUAN,GUAN_043,NEON.PLA.D04.GUAN.00042,2018,0.0,0.0,0.0,-124.1315674272906,-15.276591360863593,0.0,0.0,0.0,0.0,14.2,5.6,Standing dead,True,ORIGINAL,Swietenia mahagoni (L.) Jacq.,SWMA2,Swietenia,Meliaceae,species,57,10.6,148.7
